symbol,date,predicted_price
zecinr,2024-06-25,1824.604500000001
zecinr,2024-06-26,1824.604500000001
dogeinr,2024-06-25,11.277131999999993
dogeinr,2024-06-26,11.277131999999993
dotinr,2024-06-25,516.9775000000004
dotinr,2024-06-26,516.9775000000004
vetinr,2024-06-25,2.399223000000003
vetinr,2024-06-26,2.399223000000003
crvinr,2024-06-25,30.365500000000015
crvinr,2024-06-26,30.365500000000015
reninr,2024-06-25,4.216762199999993
reninr,2024-06-26,4.216762199999993
enjinr,2024-06-25,17.890989999999984
enjinr,2024-06-26,17.890989999999984
manainr,2024-06-25,30.102388000000055
manainr,2024-06-26,30.102388000000055
hbarinr,2024-06-25,7.143378999999995
hbarinr,2024-06-26,7.143378999999995
umainr,2024-06-25,233.4804999999998
umainr,2024-06-26,233.4804999999998
chrinr,2024-06-25,21.824000000000005
chrinr,2024-06-26,21.824000000000005
paxginr,2024-06-25,227277.35
paxginr,2024-06-26,227277.35
1inchinr,2024-06-25,36.783390000000026
1inchinr,2024-06-26,36.783390000000026
etcinr,2024-06-25,2152.3937699999983
etcinr,2024-06-26,2152.3937699999983
uftinr,2024-06-25,29.099300000000053
uftinr,2024-06-26,29.099300000000053
dockinr,2024-06-25,1.9157499999999994
dockinr,2024-06-26,1.9157499999999994
filinr,2024-06-25,406.32179999999994
filinr,2024-06-26,406.32179999999994
wininr,2024-06-25,0.008017000000000003
wininr,2024-06-26,0.008017000000000003
tkoinr,2024-06-25,31.059500000000007
tkoinr,2024-06-26,31.059500000000007
pushinr,2024-06-25,14.82639000000001
pushinr,2024-06-26,14.82639000000001
avaxinr,2024-06-25,2443.403920000003
avaxinr,2024-06-26,2443.403920000003
xvginr,2024-06-25,0.3785100000000003
xvginr,2024-06-26,0.3785100000000003
scinr,2024-06-25,0.41568500000000036
scinr,2024-06-26,0.41568500000000036
fttinr,2024-06-25,134.17409999999987
fttinr,2024-06-26,134.17409999999987
dgbinr,2024-06-25,0.7254999999999991
dgbinr,2024-06-26,0.7254999999999991
cvcinr,2024-06-25,9.88948
cvcinr,2024-06-26,9.88948
cakeinr,2024-06-25,200.81510000000003
cakeinr,2024-06-26,200.81510000000003
ftminr,2024-06-25,52.19860000000001
ftminr,2024-06-26,52.19860000000001
hntinr,2024-06-25,307.83899999999977
hntinr,2024-06-26,307.83899999999977
ctsiinr,2024-06-25,14.962999999999989
ctsiinr,2024-06-26,14.962999999999989
kmdinr,2024-06-25,34.834450000000025
kmdinr,2024-06-26,34.834450000000025
solinr,2024-06-25,12078.0
solinr,2024-06-26,12078.0
cotiinr,2024-06-25,8.513889999999996
cotiinr,2024-06-26,8.513889999999996
iotxinr,2024-06-25,3.8963999999999976
iotxinr,2024-06-26,3.8963999999999976
shibinr,2024-06-25,0.0016211599999999982
shibinr,2024-06-26,0.0016211599999999982
rlcinr,2024-06-25,191.37350000000004
rlcinr,2024-06-26,191.37350000000004
trbinr,2024-06-25,9331.482800000013
trbinr,2024-06-26,9331.482800000013
reefinr,2024-06-25,0.13281200000000015
reefinr,2024-06-26,0.13281200000000015
icpinr,2024-06-25,771.4841000000004
icpinr,2024-06-26,771.4841000000004
ontinr,2024-06-25,20.79679999999998
ontinr,2024-06-26,20.79679999999998
ckbinr,2024-06-25,1.0070640000000004
ckbinr,2024-06-26,1.0070640000000004
xvsinr,2024-06-25,588.6350000000006
xvsinr,2024-06-26,588.6350000000006
viteinr,2024-06-25,1.5537849999999997
viteinr,2024-06-26,1.5537849999999997
dcrinr,2024-06-25,1505.733
dcrinr,2024-06-26,1505.733
mdxinr,2024-06-25,3.6171000000000055
mdxinr,2024-06-26,3.6171000000000055
phainr,2024-06-25,12.342350000000009
phainr,2024-06-26,12.342350000000009
runeinr,2024-06-25,389.06600000000014
runeinr,2024-06-26,389.06600000000014
ogninr,2024-06-25,9.526039999999997
ogninr,2024-06-26,9.526039999999997
datainr,2024-06-25,4.359864999999995
datainr,2024-06-26,4.359864999999995
ksminr,2024-06-25,2179.5660000000016
ksminr,2024-06-26,2179.5660000000016
nkninr,2024-06-25,7.428940000000001
nkninr,2024-06-26,7.428940000000001
balinr,2024-06-25,308.7999999999995
balinr,2024-06-26,308.7999999999995
snxinr,2024-06-25,184.83742
snxinr,2024-06-26,184.83742
axsinr,2024-06-25,540.0045000000002
axsinr,2024-06-26,540.0045000000002
celrinr,2024-06-25,1.5262299999999984
celrinr,2024-06-26,1.5262299999999984
alphainr,2024-06-25,7.525999999999987
alphainr,2024-06-26,7.525999999999987
compinr,2024-06-25,4450.4
compinr,2024-06-26,4450.4
aliceinr,2024-06-25,108.15100000000002
aliceinr,2024-06-26,108.15100000000002
egldinr,2024-06-25,2600.15
egldinr,2024-06-26,2600.15
sandinr,2024-06-25,30.304445700000024
sandinr,2024-06-26,30.304445700000024
frontinr,2024-06-25,82.60684999999991
frontinr,2024-06-26,82.60684999999991
lrcinr,2024-06-25,15.699717999999987
lrcinr,2024-06-26,15.699717999999987
stxinr,2024-06-25,146.46000000000012
stxinr,2024-06-26,146.46000000000012
algoinr,2024-06-25,12.1575
algoinr,2024-06-26,12.1575
alpacainr,2024-06-25,11.263799999999996
alpacainr,2024-06-26,11.263799999999996
xecinr,2024-06-25,0.002966128999999998
xecinr,2024-06-26,0.002966128999999998
ilvinr,2024-06-25,7378.5
ilvinr,2024-06-26,7378.5
dydxinr,2024-06-25,138.2949999999998
dydxinr,2024-06-26,138.2949999999998
cfxinr,2024-06-25,13.824499999999992
cfxinr,2024-06-26,13.824499999999992
stptinr,2024-06-25,3.547341999999996
stptinr,2024-06-26,3.547341999999996
radinr,2024-06-25,138.9899999999998
radinr,2024-06-26,138.9899999999998
burgerinr,2024-06-25,47.8425
burgerinr,2024-06-26,47.8425
roseinr,2024-06-25,8.350721999999982
roseinr,2024-06-26,8.350721999999982
agldinr,2024-06-25,99.32810000000006
agldinr,2024-06-26,99.32810000000006
keyinr,2024-06-25,0.5476667
keyinr,2024-06-26,0.5476667
slpinr,2024-06-25,0.28501200000000027
slpinr,2024-06-26,0.28501200000000027
auctioninr,2024-06-25,1510.0
auctioninr,2024-06-26,1510.0
oceaninr,2024-06-25,58.77337000000003
oceaninr,2024-06-26,58.77337000000003
superinr,2024-06-25,63.24866000000004
superinr,2024-06-26,63.24866000000004
betainr,2024-06-25,4.378809999999996
betainr,2024-06-26,4.378809999999996
waxpinr,2024-06-25,3.7433900000000007
waxpinr,2024-06-26,3.7433900000000007
arinr,2024-06-25,2574.445499999998
arinr,2024-06-26,2574.445499999998
sushiinr,2024-06-25,73.998
sushiinr,2024-06-26,73.998
mkrinr,2024-06-25,223642.6359999997
mkrinr,2024-06-26,223642.6359999997
galainr,2024-06-25,2.5851380000000033
galainr,2024-06-26,2.5851380000000033
tlminr,2024-06-25,1.1523100000000013
tlminr,2024-06-26,1.1523100000000013
ensinr,2024-06-25,2246.584000000001
ensinr,2024-06-26,2246.584000000001
ctxcinr,2024-06-25,22.950099999999978
ctxcinr,2024-06-26,22.950099999999978
mboxinr,2024-06-25,21.51409999999999
mboxinr,2024-06-26,21.51409999999999
ookiinr,2024-06-25,0.15964600000000007
ookiinr,2024-06-26,0.15964600000000007
ampinr,2024-06-25,0.4614190000000003
ampinr,2024-06-26,0.4614190000000003
nearinr,2024-06-25,484.0377499999995
nearinr,2024-06-26,484.0377499999995
ardrinr,2024-06-25,5.94486499999999
ardrinr,2024-06-26,5.94486499999999
grtinr,2024-06-25,19.587950000000014
grtinr,2024-06-26,19.587950000000014
bttcinr,2024-06-25,8.035100000000013e-05
bttcinr,2024-06-26,8.035100000000013e-05
creaminr,2024-06-25,6266.198800000006
creaminr,2024-06-26,6266.198800000006
bicoinr,2024-06-25,34.232999999999976
bicoinr,2024-06-26,34.232999999999976
spellinr,2024-06-25,0.0659926
spellinr,2024-06-26,0.0659926
qntinr,2024-06-25,7148.99
qntinr,2024-06-26,7148.99
duskinr,2024-06-25,27.74575000000004
duskinr,2024-06-26,27.74575000000004
jasmyinr,2024-06-25,2.6349500000000052
jasmyinr,2024-06-26,2.6349500000000052
tfuelinr,2024-06-25,6.501513999999998
tfuelinr,2024-06-26,6.501513999999998
kncinr,2024-06-25,51.571
kncinr,2024-06-26,51.571
dodoinr,2024-06-25,12.445800000000002
dodoinr,2024-06-26,12.445800000000002
achinr,2024-06-25,2.1077600000000007
achinr,2024-06-26,2.1077600000000007
idexinr,2024-06-25,4.121499999999998
idexinr,2024-06-26,4.121499999999998
celoinr,2024-06-25,53.76419999999995
celoinr,2024-06-26,53.76419999999995
tinr,2024-06-25,2.218019999999997
tinr,2024-06-26,2.218019999999997
pyrinr,2024-06-25,337.25
pyrinr,2024-06-26,337.25
imxinr,2024-06-25,144.9234999999999
imxinr,2024-06-26,144.9234999999999
bakeinr,2024-06-25,34.716800000000006
bakeinr,2024-06-26,34.716800000000006
neoinr,2024-06-25,1060.0
neoinr,2024-06-26,1060.0
apeinr,2024-06-25,84.96891000000011
apeinr,2024-06-26,84.96891000000011
wooinr,2024-06-25,19.645609999999987
wooinr,2024-06-26,19.645609999999987
ankrinr,2024-06-25,2.8699849999999985
ankrinr,2024-06-26,2.8699849999999985
oxtinr,2024-06-25,7.950000000000012
oxtinr,2024-06-26,7.950000000000012
rndrinr,2024-06-25,682.2729999999991
rndrinr,2024-06-26,682.2729999999991
gmtinr,2024-06-25,15.499000000000018
gmtinr,2024-06-26,15.499000000000018
reiinr,2024-06-25,4.702538999999996
reiinr,2024-06-26,4.702538999999996
lptinr,2024-06-25,1734.4599999999994
lptinr,2024-06-26,1734.4599999999994
ygginr,2024-06-25,58.0
ygginr,2024-06-26,58.0
opinr,2024-06-25,174.05
opinr,2024-06-26,174.05
leverinr,2024-06-25,0.19876399999999983
leverinr,2024-06-26,0.19876399999999983
ldoinr,2024-06-25,198.34429999999992
ldoinr,2024-06-26,198.34429999999992
polyxinr,2024-06-25,30.84492999999999
polyxinr,2024-06-26,30.84492999999999
usdcinr,2024-06-25,88.67799999999987
usdcinr,2024-06-26,88.67799999999987
hifiinr,2024-06-25,45.679140000000004
hifiinr,2024-06-26,45.679140000000004
gftinr,2024-06-25,1.7177950000000004
gftinr,2024-06-26,1.7177950000000004
blurinr,2024-06-25,24.39532000000003
blurinr,2024-06-26,24.39532000000003
flokiinr,2024-06-25,0.015404000000000011
flokiinr,2024-06-26,0.015404000000000011
briseinr,2024-06-25,1.1876000000000011e-05
briseinr,2024-06-26,1.1876000000000011e-05
arbinr,2024-06-25,76.56652999999991
arbinr,2024-06-26,76.56652999999991
injinr,2024-06-25,1983.0218000000023
injinr,2024-06-26,1983.0218000000023
pepeinr,2024-06-25,0.0010289799999999997
pepeinr,2024-06-26,0.0010289799999999997
bobinr,2024-06-25,0.0033542110000000036
bobinr,2024-06-26,0.0033542110000000036
comboinr,2024-06-25,61.08244999999997
comboinr,2024-06-26,61.08244999999997
aaveinr,2024-06-25,7467.609700000006
aaveinr,2024-06-26,7467.609700000006
rsrinr,2024-06-25,0.5205119999999992
rsrinr,2024-06-26,0.5205119999999992
cosinr,2024-06-25,0.753745
cosinr,2024-06-26,0.753745
avainr,2024-06-25,57.00100000000012
avainr,2024-06-26,57.00100000000012
bandinr,2024-06-25,103.66442599999996
bandinr,2024-06-26,103.66442599999996
pendleinr,2024-06-25,531.6912999999989
pendleinr,2024-06-26,531.6912999999989
loominr,2024-06-25,5.195556
loominr,2024-06-26,5.195556
wldinr,2024-06-25,273.61363469999975
wldinr,2024-06-26,273.61363469999975
quickinr,2024-06-25,4.041284999999999
quickinr,2024-06-26,4.041284999999999
vibinr,2024-06-25,7.231700000000011
vibinr,2024-06-26,7.231700000000011
maskinr,2024-06-25,243.75
maskinr,2024-06-26,243.75
adxinr,2024-06-25,15.21000000000002
adxinr,2024-06-26,15.21000000000002
blzinr,2024-06-25,22.62593500000001
blzinr,2024-06-26,22.62593500000001
pundixinr,2024-06-25,35.46350999999996
pundixinr,2024-06-26,35.46350999999996
sklinr,2024-06-25,5.292088000000003
sklinr,2024-06-26,5.292088000000003
clvinr,2024-06-25,4.780680999999994
clvinr,2024-06-26,4.780680999999994
stmxinr,2024-06-25,0.41263820000000023
stmxinr,2024-06-26,0.41263820000000023
audioinr,2024-06-25,13.642550000000005
audioinr,2024-06-26,13.642550000000005
glminr,2024-06-25,32.49499999999997
glminr,2024-06-26,32.49499999999997
mtlinr,2024-06-25,102.74600000000015
mtlinr,2024-06-26,102.74600000000015
storjinr,2024-06-25,34.80339999999996
storjinr,2024-06-26,34.80339999999996
perpinr,2024-06-25,79.70391499999987
perpinr,2024-06-26,79.70391499999987
dexeinr,2024-06-25,1000.3199000000003
dexeinr,2024-06-26,1000.3199000000003
bigtimeinr,2024-06-25,11.58705600000001
bigtimeinr,2024-06-26,11.58705600000001
memeinr,2024-06-25,1.7168297999999995
memeinr,2024-06-26,1.7168297999999995
tokeninr,2024-06-25,7.534450000000005
tokeninr,2024-06-26,7.534450000000005
vicinr,2024-06-25,34.25000000000006
vicinr,2024-06-26,34.25000000000006
beamxinr,2024-06-25,1.6373405000000005
beamxinr,2024-06-26,1.6373405000000005
bonkinr,2024-06-25,0.0018736419999999974
bonkinr,2024-06-26,0.0018736419999999974
jtoinr,2024-06-25,232.48356000000004
jtoinr,2024-06-26,232.48356000000004
degoinr,2024-06-25,171.59390000000008
degoinr,2024-06-26,171.59390000000008
htxinr,2024-06-25,0.0001065008000000001
htxinr,2024-06-26,0.0001065008000000001
pixelinr,2024-06-25,26.814
pixelinr,2024-06-26,26.814
toninr,2024-06-25,666.9390000000008
toninr,2024-06-26,666.9390000000008
suiinr,2024-06-25,83.79345999999993
suiinr,2024-06-26,83.79345999999993
pythinr,2024-06-25,29.775
pythinr,2024-06-26,29.775
kasinr,2024-06-25,13.672727000000009
kasinr,2024-06-26,13.672727000000009
wifinr,2024-06-25,164.94921999999988
wifinr,2024-06-26,164.94921999999988
bomeinr,2024-06-25,0.8088535000000018
bomeinr,2024-06-26,0.8088535000000018
bcutinr,2024-06-25,5.570905000000003
bcutinr,2024-06-26,5.570905000000003
ethfiinr,2024-06-25,325.8400000000001
ethfiinr,2024-06-26,325.8400000000001
nakainr,2024-06-25,97.74830000000001
nakainr,2024-06-26,97.74830000000001
enainr,2024-06-25,56.57291000000002
enainr,2024-06-26,56.57291000000002
ondoinr,2024-06-25,108.88637999999986
ondoinr,2024-06-26,108.88637999999986
omniinr,2024-06-25,1271.9223000000002
omniinr,2024-06-26,1271.9223000000002
rvninr,2024-06-25,1.8199999999999958
rvninr,2024-06-26,1.8199999999999958
mewinr,2024-06-25,0.3494040999999997
mewinr,2024-06-26,0.3494040999999997
qtuminr,2024-06-25,230.195
qtuminr,2024-06-26,230.195
notinr,2024-06-25,1.359800050000001
notinr,2024-06-26,1.359800050000001
minainr,2024-06-25,58.241999999999926
minainr,2024-06-26,58.241999999999926
ltcinr,2024-06-25,6624.355199999996
ltcinr,2024-06-26,6624.355199999996
dashinr,2024-06-25,2321.5
dashinr,2024-06-26,2321.5
xrpbtc,2024-06-25,7.024000000000005e-06
xrpbtc,2024-06-26,7.024000000000005e-06
trxbtc,2024-06-25,1.7465e-06
trxbtc,2024-06-26,1.7465e-06
ethbtc,2024-06-25,0.050129400000000046
ethbtc,2024-06-26,0.050129400000000046
zilbtc,2024-06-25,3.9000000000000066e-07
zilbtc,2024-06-26,3.9000000000000066e-07
batbtc,2024-06-25,2.8100000000000036e-06
batbtc,2024-06-26,2.8100000000000036e-06
ltcbtc,2024-06-25,0.001100450000000001
ltcbtc,2024-06-26,0.001100450000000001
qkcbtc,2024-06-25,1.2000000000000012e-07
qkcbtc,2024-06-26,1.2000000000000012e-07
dashbtc,2024-06-25,0.0003999999999999998
dashbtc,2024-06-26,0.0003999999999999998
iostbtc,2024-06-25,1.0000000000000011e-07
iostbtc,2024-06-26,1.0000000000000011e-07
nulsbtc,2024-06-25,6.000000000000002e-06
nulsbtc,2024-06-26,6.000000000000002e-06
omgbtc,2024-06-25,6.000000000000002e-06
omgbtc,2024-06-26,6.000000000000002e-06
reqbtc,2024-06-25,2.360500000000004e-06
reqbtc,2024-06-26,2.360500000000004e-06
sntbtc,2024-06-25,5.60000000000001e-07
sntbtc,2024-06-26,5.60000000000001e-07
thetabtc,2024-06-25,1.859749999999999e-05
thetabtc,2024-06-26,1.859749999999999e-05
zrxbtc,2024-06-25,5.899999999999991e-06
zrxbtc,2024-06-26,5.899999999999991e-06
eosbtc,2024-06-25,1.3800000000000008e-05
eosbtc,2024-06-26,1.3800000000000008e-05
icxbtc,2024-06-25,1.399999999999998e-06
icxbtc,2024-06-26,1.399999999999998e-06
fetbtc,2024-06-25,2.488e-05
fetbtc,2024-06-26,2.488e-05
celrbtc,2024-06-25,1.899999999999999e-07
celrbtc,2024-06-26,1.899999999999999e-07
maticbtc,2024-06-25,9.930000000000007e-06
maticbtc,2024-06-26,9.930000000000007e-06
adabtc,2024-06-25,5.080000000000011e-06
adabtc,2024-06-26,5.080000000000011e-06
rvnbtc,2024-06-25,3.099999999999995e-07
rvnbtc,2024-06-26,3.099999999999995e-07
xmrbtc,2024-06-25,0.0013189999999999999
xmrbtc,2024-06-26,0.0013189999999999999
atombtc,2024-06-25,0.00010109999999999986
atombtc,2024-06-26,0.00010109999999999986
bnbbtc,2024-06-25,0.00750255800000001
bnbbtc,2024-06-26,0.00750255800000001
wrxbtc,2024-06-25,2.059999999999997e-06
wrxbtc,2024-06-26,2.059999999999997e-06
stmxbtc,2024-06-25,7.000000000000012e-08
stmxbtc,2024-06-26,7.000000000000012e-08
btcusdt,2024-06-25,64074.28
btcusdt,2024-06-26,64074.28
trxusdt,2024-06-25,0.11824299999999986
trxusdt,2024-06-26,0.11824299999999986
xrpusdt,2024-06-25,0.49910650000000006
xrpusdt,2024-06-26,0.49910650000000006
eosusdt,2024-06-25,0.9800000000000004
eosusdt,2024-06-26,0.9800000000000004
ethusdt,2024-06-25,3489.319999999999
ethusdt,2024-06-26,3489.319999999999
icxusdt,2024-06-25,0.15000000000000024
icxusdt,2024-06-26,0.15000000000000024
ltcusdt,2024-06-25,77.30050000000006
ltcusdt,2024-06-26,77.30050000000006
hotusdt,2024-06-25,0.0019411150000000015
hotusdt,2024-06-26,0.0019411150000000015
batusdt,2024-06-25,0.2368550000000001
batusdt,2024-06-26,0.2368550000000001
dashusdt,2024-06-25,24.05599999999997
dashusdt,2024-06-26,24.05599999999997
qkcusdt,2024-06-25,0.007179999999999995
qkcusdt,2024-06-26,0.007179999999999995
zilusdt,2024-06-25,0.02543449999999998
zilusdt,2024-06-26,0.02543449999999998
zrxusdt,2024-06-25,0.37795
zrxusdt,2024-06-26,0.37795
bchusdt,2024-06-25,378.83190000000025
bchusdt,2024-06-26,378.83190000000025
bchsvusdt,2024-06-25,50.53000000000003
bchsvusdt,2024-06-26,50.53000000000003
omgusdt,2024-06-25,0.4091700000000003
omgusdt,2024-06-26,0.4091700000000003
dentusdt,2024-06-25,0.0009319000000000008
dentusdt,2024-06-26,0.0009319000000000008
iostusdt,2024-06-25,0.006709999999999995
iostusdt,2024-06-26,0.006709999999999995
funusdt,2024-06-25,0.004691349999999998
funusdt,2024-06-26,0.004691349999999998
sntusdt,2024-06-25,0.02599999999999997
sntusdt,2024-06-26,0.02599999999999997
thetausdt,2024-06-25,1.5025949999999983
thetausdt,2024-06-26,1.5025949999999983
requsdt,2024-06-25,0.10242000000000022
requsdt,2024-06-26,0.10242000000000022
xlmusdt,2024-06-25,0.0931014
